x	y	z
0.718342	0.611075	-5.92542
0.442002	5.90153	10.4392
-0.74417	-0.596351	-21.9793
2.64097	1.48658	2.61063
11.9526	-4.30411	15.447
-2.00669	3.4299	11.3229
0.880558	1.79542	0.032983
0.494866	1.89907	-0.385522
-6.57587	0.572107	-4.52002
-0.251981	-1.23514	-7.90006
-2.50945	1.49872	-5.2399
-3.05716	-5.82037	-10.0388
0	0	0
-8.29967	-2.108	-8.40665
-4.22273	12.2483	17.7805
0.862396	1.15677	-9.89536
-2.01044	-3.69338	4.27985
-0	-0	0
-1.23748	0.666059	-1.42303
9.82828	-10.9958	10.3197
13.3538	1.28148	4.00433
1.00483	-1.22911	1.2164
-0.155656	-3.86647	-1.013
1.47473	-2.71286	11.5959
8.21476	3.72153	-7.91631
-1.53212	-1.17103	-0.530375
1.26121	7.5898	-2.19187
-8.73248	8.08061	7.37885
0.99582	-0.0318434	-5.9167
-1.68064	3.40634	1.25391
-4.32537	-5.49223	-7.15028
1.1467	13.2561	-4.3544
-0	0	0
7.46701	-2.75624	6.05367
0	0	-0
14.9298	6.87059	11.3971
0	0	-0
8.12853	-5.82307	-0.137489
-2.14509	9.38721	-2.69794
0.611627	-7.93762	0.78748
-14.9574	13.3387	-9.07503
-2.2532	3.10313	1.13741
5.53419	0.377412	5.76457
8.11874	-4.21278	13.1278
-2.39216	3.09796	0.824743
-2.16621	2.05488	-9.54385
0.66029	-1.26968	5.82683
-0.369406	5.6812	1.89408
-0.652059	-1.7566	0.699401
-0.540298	-0.287405	1.90407
0	-0	0
-5.19412	2.76224	-1.17947
-2.16565	4.70543	-17.2386
2.04551	-5.61296	0.557272
0.184294	1.39883	-1.4175
1.55788	-0.932297	21.925
16.7672	8.41294	6.93428
6.49829	0.807995	-4.59558
1.2128	-13.4091	3.83738
4.48663	8.81991	1.44197
-1.31881	-3.38945	-7.12548
0.204959	0.0103395	-1.98944
2.95475	-2.389	-15.5423
-4.94646	2.38239	2.42008
-0.000891816	-2.5151	3.11035
-13.9898	12.7708	6.41826
-5.91503	5.79803	5.60314
-1.16611	0.787497	-7.87528
6.72833	-7.37589	-0.570777
2.38602	5.13088	-1.99524
1.91338	-0.386481	-0.435439
1.84971	0.481751	-0.588643
0.490835	-0.813407	1.75996
-9.39969	4.15715	12.2623
18.1095	8.51401	13.2498
0.0721839	1.95782	0.402165
11.1573	-4.25609	-7.30757
-0	-0	-0
-0.193451	0.16615	3.99186
-8.26661	11.2627	-0.902467
-0.654273	-1.58439	3.61409
-3.36698	6.96302	-2.04445
7.33419	1.5176	6.6262
-2.27123	3.28226	-0.261251
-0	-0	0
7.66111	3.19877	8.6646
-4.05748	-1.72991	-4.06747
3.21129	-0.505871	5.04298
-0.25909	-0.658169	1.87074
8.37674	-2.09713	-5.04304
-1.25291	0.569014	1.45136
-0	0	0
-0.0743668	1.28832	1.52798
-0.340803	3.97283	0.316966
0.378753	-0.928794	-3.87219
4.22486	0.447358	-17.4914
1.33052	0.0154117	-3.7722
-0.764192	0.0384321	-1.84785
1.76137	-5.6576	0.942963
-19.3527	-3.13045	-3.95878
-1.0627	0.67518	-7.9003
-10.1775	-5.88974	2.39359
2.67585	-1.02999	2.78908
0	-0	0
-0.425582	-4.38166	-8.97886
-0.350657	0.893749	-9.95381
-14.4115	-10.0267	-9.57982
-10.8657	-4.94243	-1.22855
4.86242	-3.93403	-4.98802
0.955461	-2.05468	3.29627
-8.1017	-3.49856	4.70346
1.29637	-8.1933	13.6817
5.06154	2.98956	-1.2014
0	0	0
-3.16926	-0.0846393	-11.5736
1.68047	-8.81058	4.42151
-0.471213	0.484389	3.9425
3.69284	4.14504	-5.76035
-1.28426	-0.773065	1.32403
-1.55377	1.73333	-3.2529
1.58911	-1.04073	-0.625775
-0.610829	1.34704	3.7165
2.41988	-2.48229	-1.99559
-4.33248	3.25067	-8.40612
1.13374	0.547591	-11.9338
-0	-0	-0
0.0844016	-0.0668484	1.9971
4.39223	-10.9467	-7.54177
0.157785	1.8307	0.789717
-1.31014	3.24584	-11.4782
6.9076	-5.4133	-17.9717
-4.49884	-3.55952	5.57586
4.12952	-4.15869	-1.28547
2.21099	0.471576	-5.5578
0.559962	11.7638	-2.30221
6.3939	-2.60871	-7.23275
0.121387	7.87989	1.37572
-0	-0	-0
0.324151	-0.0923206	3.98578
-2.73891	1.94804	2.16876
0	-0	0
-3.92336	5.93149	-22.9221
-6.89407	11.145	12.3394
-3.72341	-3.72406	19.2942
0.373584	0.703002	-1.83473
2.18795	4.42102	-3.41577
0.315618	0.883438	-1.76633
-0.183592	1.91424	-5.68348
18.7512	-0.182356	-6.95416
-0.280136	-0.74041	-3.92088
1.53067	1.26304	-0.248506
0.62816	0.0255824	-15.9876
10.309	14.3913	9.30681
1.96644	0.840321	-3.38038
0.082331	7.99779	-0.169144
5.77842	10.0443	11.0328
-0.501411	-2.92981	2.67671
-3.21683	-6.29641	7.07157
2.79095	6.12297	-12.2768
-0.191139	-0.015484	1.99079
9.57868	2.17006	-1.88142
-0.1271	0.498883	-15.9917
5.77843	15.1238	-7.86646
10.6894	-9.66883	10.782
-0.490488	-1.93874	0.0264615
0.319499	-1.62324	1.12384
-2.79528	-0.734486	-15.7368
0.0472971	0.281192	-3.98982
-1.58713	-1.78144	-3.21053
0.00248527	1.474	1.35178
1.42311	3.22363	-17.6517
-1.66671	-1.92373	5.43335
-3.86843	-0.856767	-6.94991
-0	0	0
1.4573	-1.11036	-15.8948
-10.0443	-2.7078	5.98154
-4.44401	3.0234	-2.66643
29.6012	3.14937	-11.7409
-1.75696	5.79873	-10.358
-3.70344	-1.38759	-0.599272
0	-0	0
1.94927	-1.54316	-11.7396
-0.127068	-1.7353	-0.986206
-0.675864	-1.75391	-0.68337
1.37287	0.888495	-1.15144
-0.852848	-0.409892	-3.88647
11.4361	3.56569	0.70819
1.54607	-0.371267	-1.21319
0.955884	-1.43614	3.60885
-0.279874	-2.5468	5.42545
-2.86973	-1.80665	7.24573
17.6154	3.46143	-1.31008
-4.3076	11.8006	12.8914
0.235844	0.178156	-13.9969
-6.80568	-6.74869	-2.85269
-21.0751	5.61086	-10.0178
9.04943	-1.08624	-17.8025
-1.05578	-4.73791	3.52669
-3.13153	0.969051	-2.29226
-1.40399	-3.57275	1.12439
-3.57753	-1.30849	-1.2203
3.34318	-2.98895	3.98614
-4.10676	12.1632	12.6171
2.09258	-2.50104	-7.3052
-5.49333	-2.42403	5.28653
0.214554	7.42107	-14.1733
0.23742	-0.0730218	-1.98451
0	0	-0
2.49662	12.526	5.73289
2.06284	8.23565	-5.28382
-6.68491	-2.74936	-6.91036
-3.36877	1.43099	1.61358
5.00048	3.35576	-7.98336
-2.25154	-5.47298	-0.988463
-2.37443	-4.82112	2.66813
-4.78633	3.17966	-1.7265
-5.32334	1.41915	2.37657
7.70846	-4.31686	-10.8602
9.63616	-6.75144	7.58699
-5.82891	1.34879	0.452355
3.12421	-1.96158	9.2947
-0.299085	1.16049	1.60119
0.367752	1.35559	-3.74528
-0	0	-0
0	0	0
4.57908	-1.08112	3.72334
-0.421575	0.63303	-7.96376
2.07739	1.92366	-2.82559
-4.2519	-8.25717	-10.4757
-0	-0	0
-1.10097	1.52113	3.53186
-1.21957	-1.96292	3.2649
-7.75013	6.51301	9.67038
9.22628	4.66415	-6.09274
0	0	-0
2.71724	5.2241	1.15126
0.625743	-8.68916	-4.90988
5.01296	-3.12254	-1.05828
1.63987	0.597876	0.9764
-0.197188	3.10113	15.6954
15.8943	-24.2139	-7.81382
-4.3805	0.49399	4.07028
1.42988	1.34098	-0.396504
-1.8272	-0.240612	-0.776823
-4.27926	-3.98698	8.11122
0	0	-0
-2.92755	-0.862636	5.16578
-10.0614	-12.1013	-2.88539
-0.124426	0.163767	3.99471
-0.662703	-2.46017	5.43216
-7.73051	5.91662	-7.01661
-10.6649	-1.11111	-5.38757
16.5497	6.92166	1.48244
-0.0876305	1.09034	1.67436
-6.79674	-6.50093	24.2393
-4.73536	-1.41737	3.40109
-3.63515	3.33032	13.1032
4.91464	-2.23414	2.61819
0	0	0
1.09775	1.3905	-0.928154
0.974035	0.107932	-3.87809
-0	0	0
-0.322712	-0.653637	1.86242
2.2016	2.00405	-9.54656
-3.40021	-0.801497	4.87813
0.252562	-0.126632	3.99001
3.97334	2.51003	-3.72993
-5.92824	0.162944	-0.910717
-0	-0	-0
-0.475198	-0.0706322	-3.97104
7.55242	-5.24468	7.71066
6.29168	-4.52899	1.9756
-14.2428	-11.8849	-7.47595
-0	-0	-0
0.17596	-0.753694	-5.94987
-3.23485	-1.79024	-1.52669
1.6042	-7.70815	1.41806
-1.48832	-5.85306	-7.97036
-2.1867	-5.50126	0.97699
0.345227	0.910506	-5.92046
-9.38221	-3.76497	-6.46522
4.66166	-4.6598	-4.53378
0.960611	-0.930583	-3.76978
5.61734	-2.0254	-0.585864
-3.26538	2.03838	19.6261
0.870732	-2.05264	7.683
-0.945539	-4.85458	-8.69132
-0.973997	-2.8475	2.63497
-1.40842	0.608988	-1.28276
-0.584375	-5.85598	-1.16877
-0.00696794	-0.0361468	1.99966
4.79257	4.46521	4.59273
0.878871	-3.54893	7.11566
-1.30974	-2.51861	5.28594
0	-0	-0
0	0	0
-0	-0	0
0	0	0
13.6211	3.19861	11.3241
-0.0558284	0.0507551	1.99858
0.817249	0.714829	-7.92598
2.91232	2.4567	9.2457
-5.64605	-8.24743	0.319347
-1.48857	0.922029	0.966456
-0.185259	1.12668	3.83357
6.21153	-0.37087	-5.02786
-2.83251	2.71607	-6.97136
-3.77964	5.414	-4.51696
0	0	0
-1.98297	-2.04856	2.80557
-1.84999	0.058348	-0.757721
3.39267	-0.129013	-11.5097
2.66132	-3.15842	6.85141
9.82818	0.105086	1.8428
1.25419	-7.91975	-5.97532
6.44158	-7.35786	-6.95471
-6.47994	8.76168	5.02428
9.82247	17.2183	2.65525
-15.7033	-0.791478	2.9629
-11.2361	-7.8886	-2.74217
-5.24833	-2.81657	-0.7225
-0	-0	-0
-6.05158	-3.71685	3.68286
0.0703085	-5.92704	0.930219
0.17627	0.18501	-1.98361
-0.675386	0.175671	11.9797
5.72009	5.57895	-11.4959
1.32701	0.662662	1.34161
-4.4428	2.98786	2.70817
2.9232	-10.255	14.5014
-6.03889	-2.09337	10.1563
-2.02738	3.29983	-4.58267
-12.4225	-15.4994	-2.33495
0	-0	0
-0.126535	-2.25472	7.67465
0.0563839	-0.0627609	1.99822
0.478619	-0.994461	-15.9619
-5.82683	1.74346	-7.93778
-1.09319	-0.169229	3.84399
-1.25713	2.35259	5.37447
-0.910876	-5.75219	-1.44314
-2.71505	-3.35254	11.1977
1.27751	3.78249	-0.246491
-11.0841	6.72431	5.28464
0.873586	-1.28288	-3.68661
-3.13201	-3.31263	17.4131
0.477864	-0.316213	-19.9918
-3.26678	0.11987	2.30516
-1.51364	1.46702	5.61754
-2.32207	1.25893	11.7057
-12.3733	6.44564	-1.16358
8.01134	-8.84916	-1.22914
3.79329	0.665298	-4.6009
-1.75556	0.956558	0.0547826
-2.52853	10.0288	-6.08513
-1.70331	-3.54639	-0.722416
-7.5305	9.6553	6.78724
-6.27736	4.73307	1.48082
-3.16716	11.2246	2.82441
1.12315	1.34786	-0.960105
6.88463	-6.14526	7.67057
0.654589	3.62965	-1.54827
0.937341	-7.43849	11.8233
9.14568	9.03645	-5.54068
-2.25407	-6.98647	3.17937
-1.57515	-13.2227	-4.3218
-3.2989	-7.19248	-1.17711
-0.681408	8.88738	8.03431
1.38508	-9.39975	-3.11869
10.8081	5.17916	0.601823
5.81498	-0.772602	-5.43959
-2.6942	-2.51081	-1.56113
-0.194708	-0.915062	-7.94511
-1.16972	1.30944	-0.957669
0.594157	1.84722	0.4845
-6.73891	-3.21731	-6.65102
0	0	-0
1.59713	0.766799	-0.928009
-0.524244	1.79627	0.706108
7.72559	-1.51018	-6.16722
-4.71067	3.70991	0.214675
-3.54084	4.44288	-10.5699
-2.31233	-2.96409	4.67625
0.258479	0.955679	1.73778
4.64665	13.6428	6.94859
-0.227484	0.221708	9.99495
-0	0	-0
-1.36606	6.75845	-7.24274
1.4077	-9.27418	-19.8999
-0.84158	6.30261	-18.9623
-13.6205	-13.3592	10.9551
3.66416	-1.28928	0.954805
2.7737	-6.17802	-4.25895
-0.405902	9.92177	-1.18054
0.575962	1.18165	3.77783
-0.654273	-0.344392	-1.85831
0.337756	-3.69435	1.4959
5.07137	7.63198	-4.00426
1.53715	-1.22727	-0.361894
-1.84967	3.2439	-1.43382
-0	-0	0
1.41133	7.56717	-2.17856
0.555181	-0.245555	1.90564
-1.91867	-9.12152	3.62169
-0	0	-0
-6.75859	-3.95287	1.64204
-1.29811	1.22291	0.905207
2.28583	3.24599	-0.488368
0.0255499	0.0303753	-1.99961
-0.353012	-2.14854	5.59099
-11.2972	1.62892	-3.70395
-0.253422	-0.366099	3.97514
7.10855	1.23436	3.45613
-0.5319	11.97	0.659771
-8.09674	5.55246	1.90076
-0.0673555	-0.293461	-3.98865
-2.08471	-0.204686	-5.62246
0.405835	-0.1733	3.97558
-5.12737	-0.75089	3.02428
3.08134	-0.00997806	2.55053
5.87565	-0.331415	-23.2673
1.3015	3.4155	7.11621
-17.0279	-11.6414	7.65048
9.37638	-2.8069	2.05056
1.1101	-0.490306	9.92609
-7.28847	-4.0183	5.5436
-8.63981	3.46555	-3.6529
2.82102	-1.61504	-5.04316
2.18677	5.58355	-0.204869
2.10833	-0.388352	3.377
14.8437	0.245071	-5.96694
-2.43231	2.93987	1.20042
-0.675841	-0.439927	7.95925
2.06623	-2.89044	-7.16771
5.05121	-9.10841	5.96005
-0.806804	1.46574	-1.09576
5.47259	6.47708	20.3002
2.32256	0.95806	3.11253
16.2404	-11.3371	2.77849
1.00033	5.24981	-8.45215
1.53474	-0.155924	17.9338
0.103678	-0.0953763	-1.99503
-3.11021	6.74431	9.42555
-10.3876	3.21584	-8.81797
2.13161	-0.838082	9.73416
-2.42043	-10.1127	-9.37414
1.83337	-5.2449	2.26491
0	0	0
1.44041	12.8713	-5.31555
0	-0	0
1.93763	0.211054	0.448376
-0.432555	-0.521608	-1.88171
-1.30446	-8.77909	-10.8271
-2.49254	1.59347	7.43291
1.28735	1.52696	-0.105459
8.89382	13.1329	-2.10424
-3.50323	3.97223	2.81935
2.06011	-1.02061	-3.27327
0.577122	1.83226	-0.556572
2.22775	0.91751	-5.49503
-1.47276	-0.239673	-1.33174
1.62335	-0.981283	-9.81844
-1.99306	-3.25816	1.18832
-6.54221	0.459376	10.0493
0.949065	0.236999	-1.74445
0.723744	-3.44943	-1.89146
-1.68601	-3.263	-9.30109
-1.88899	-5.07616	2.58154
9.91566	5.98377	-13.7795
0.862229	-1.02579	-3.76886
8.57369	2.14111	4.68054
-13.7477	-2.26132	1.37362
2.16354	7.96179	-5.65057
0	0	0
-3.48478	6.69416	-6.56083
-0	-0	-0
-6.14557	-7.71404	-1.6509
-0.916164	0.37176	-3.87588
2.73683	2.65485	1.20895
-0.457072	0.190973	3.96921
-0.628711	-7.0364	3.75417
0.502591	-2.02229	-7.72384
-7.57278	5.95523	-7.1546
-0.607844	-1.60341	1.02937
-0.675533	-0.686477	3.88232
9.93766	9.83402	0.731384
-1.53802	0.615449	-1.12058
2.96049	-2.45544	-17.5843
-3.85064	1.06979	0.167621
0.432977	-0.332358	-13.9894
1.72336	-1.11918	-13.8484
4.89389	-1.95401	-2.86909
0.717967	-1.50359	-3.63644
-0.925085	-0.015856	7.94632
2.80519	-3.37767	-4.08928
1.19799	0.283681	3.80583
-5.54456	-11.4815	-5.78222
-8.99474	-2.5512	-7.52236
-2.17865	3.254	-0.815446
1.08905	-1.03134	5.8095
0.131657	-0.0280992	-1.99546
-3.12121	-4.28454	2.81084
1.79146	-0.336301	0.823157
-2.63493	5.2377	-19.1213
4.84895	5.23345	-3.6192
-0.0152531	-0.372607	1.96493
-1.85959	0.479658	3.50882
-4.50086	-2.96399	-17.1743
0.177119	-0.488445	1.93133
0	0	0
2.54616	2.8616	1.15253
-1.79832	-1.64603	-5.48239
-6.54423	7.55757	0.237028
13.7145	-4.1724	-10.8859
-0.472181	0.76989	-5.93164
3.6353	4.44583	5.56949
-0	-0	0
0.701536	-2.1257	-3.31501
0.066334	-1.98651	-0.222249
0.766814	1.12284	-5.84391
6.04114	3.46309	12.1454
0.61545	-6.70001	-7.39805
-2.7199	-2.35416	1.7493
-0.415513	1.29702	1.46461
-0.172803	0.0635262	1.99151
7.10209	-9.85163	10.4166
0.164523	1.43014	3.73197
1.67702	-4.31711	-3.81446
5.88017	-2.35412	-12.4853
-2.16646	-3.36129	0.0904966
0	-0	0
0.205201	0.172737	-5.994
6.23309	-4.56903	2.06702
-3.21708	-0.336703	2.35309
-0.186633	-0.148807	-3.99287
0.703361	1.58164	9.84904
0.201959	-3.91614	0.789319
2.81145	-5.0674	1.55475
-9.013	3.27183	-2.83919
0.0170166	-0.212432	1.98861
0.316706	0.150946	1.96899
3.77135	1.29831	0.30218
1.3754	-0.79983	1.21184
-7.28248	-0.805686	-14.2238
-2.63294	-11.6914	-0.61521
-1.72511	-1.01135	-0.0341039
-0.483213	0.474823	1.88177
-0.848082	5.10784	10.8255
-0.500514	-0.0202174	-3.96851
-1.45498	0.183248	1.35994
-0.874699	-5.83047	1.11381
-3.91374	2.21875	-23.5746
-0	0	0
0.388273	-1.17432	-1.57169
0.0454759	-0.165626	-1.99261
-11.7203	-1.96896	-7.39989
4.77482	-3.87691	5.11572
21.1422	-4.23259	-4.36933
6.43617	-6.5024	-10.5969
-21.7894	14.1844	0.162046
-3.83408	-6.89424	1.33013
4.26571	-0.731474	11.1923
2.81702	-1.29125	-5.13781
6.20493	3.19107	14.3985
0.725224	3.02666	2.51265
-0.0552985	0.263996	1.98173
-1.25475	0.939725	-3.68002
0	-0	0
0.447635	0.283356	-1.92856
0.376644	-0.899573	3.87929
12.4925	7.32542	-13.794
5.2232	-9.74703	4.65978
-0	0	0
0.595564	-1.87105	-0.380106
1.77343	2.92067	-2.07957
0.0567707	-0.0527739	1.9985
-12.5028	2.97406	-5.55294
-0	0	-0
-0.468513	-1.30357	-11.9198
-12.6073	-0.638606	18.018
1.66484	8.87747	-13.2068
6.59314	4.29089	1.45561
2.92187	7.10669	2.22658
2.08308	-0.962678	5.54383
-7.35526	2.7249	-1.57322
4.99608	2.54947	2.13058
2.23607	3.32146	-4.46855
5.23836	-1.58376	5.83535
-3.77254	-2.80305	-3.72972
-3.0524	-1.99437	-1.64479
-2.38961	-3.67655	8.98736
-9.32507	-2.9939	2.01979
-2.64804	0.938829	-21.8199
0	-0	-0
3.9084	-12.8772	-3.86033
-1.06167	-10.3661	-5.95121
0.187929	-8.09224	8.85891
-6.25871	14.4982	-2.57496
2.5574	3.19622	13.3882
0.629181	-1.67035	3.57967
-10.984	4.73065	0.986126
0.228446	0.336783	19.9959
-10.6995	-5.35114	-0.940758
-4.74549	-2.91099	-2.23752
1.21823	6.84114	3.96417
-0	-0	-0
21.0528	-0.0126021	-15.2571
1.4701	7.85564	-0.357413
-3.01098	-5.33386	-5.14625
0.399277	0.0584456	-5.98641
-7.0569	2.43336	2.8773
10.603	21.8774	-23.7688
0.20994	0.542043	-1.91367
-0.0874348	0.815584	17.9813
11.77	-1.21444	10.77
3.23541	0.862794	-2.18809
-8.64287	8.6325	6.83964
0.607152	-4.11314	4.32591
11.1778	-2.88845	3.27332
-4.18527	-7.82897	-10.8255
1.26308	-11.8423	-1.47092
-0.758747	0.0888042	-1.84836
-10.0403	-2.63261	-12.1763
6.88797	-7.18412	0.971693
-0.186739	0.154444	9.99706
-7.27501	-2.24564	-2.45587
-1.74398	-0.0912005	-0.974798
0.834797	0.953643	3.7939
-0	-0	0
0.752881	-1.24798	7.86611
0.241116	-0.650765	1.87573
-0	-0	-0
-0.870245	-5.52864	-2.16259
-1.67146	-1.09793	-0.0279722
2.09094	-5.23042	-2.06657
-0.117446	3.84114	1.1099
-14.9184	-7.0568	-7.1862
-3.32393	-4.31613	-10.6922
-2.67913	9.57213	-6.72284
-9.7979	-10.4048	-7.19314
7.19664	4.60418	15.8433
-13.7326	0.148718	2.71907
7.26266	3.2779	-0.713483
-1.74433	1.80079	5.4511
0.137299	-0.126753	3.99563
0.104457	0.144436	5.99735
-0.306146	1.76323	5.72689
0.854291	0.0250228	1.80819
2.47614	-3.01329	9.20809
-2.2564	-0.131739	-3.3002
0.461362	-0.958848	1.69344
2.28542	-3.28081	-0.114754
-3.63189	-4.73494	-0.624296
-0.299754	-4.71061	3.70409
-5.64732	5.49676	-6.15577
0.00237149	-6.98841	-7.15277
-5.53184	0.750922	10.6224
-17.602	12.1418	-5.17168
-4.66404	-0.252386	-3.76603
0.555893	4.69741	3.69125
6.68835	-6.07984	13.2023
-0.204239	-3.74055	-1.40233
-0	0	-0
-1.49239	-1.29179	0.322584
-1.52813	3.05887	-15.6304
6.52793	-2.34656	-3.98495
0.0630258	0.2336	19.9985
-0.300981	2.05737	3.41711
1.03469	0.502247	1.6362
0.267614	-1.3795	1.42315
6.75805	-1.48621	16.6169
0	0	0
5.34129	0.0504493	2.73279
2.95437	-2.11296	-4.77568
1.2442	0.733891	7.8685
-0.437008	-4.22955	-4.23319
0	0	-0
0.896267	3.77896	-0.957171
-10.5818	11.8618	-1.82295
-1.98618	6.5157	4.19532
-4.55925	-3.09892	12.869
3.74575	4.36347	-1.71159
0.262778	0.0486193	1.98207
-3.17362	-0.556724	-5.06144
1.22693	-1.20613	-1.01976
1.85106	1.85364	5.39792
-0.603901	-5.87091	1.08064
0.750156	0.611716	3.88112
1.22201	-1.55612	-0.291874
-0.218019	1.34112	-1.46761
-0.331168	0.0194843	3.98622
-0	-0	0
0.219427	0.113486	-9.99695
0.253784	-0.170084	-1.97653
-10.9597	3.90289	-13.7351
-5.82979	-15.5139	7.02366
0.113788	-0.175524	3.99453
7.58479	-3.60552	5.42874
-5.90575	-0.302381	-1.01521
0	0	0
-0.807923	0.435816	-7.94716
-1.23652	1.03407	-1.18394
0.0681948	-0.188068	-1.98997
-2.01129	5.63255	-0.478623
-11.9838	0.236518	7.23408
7.99264	0.130389	-0.317297
0	-0	0
-0	0	0
14.5971	9.07225	-5.34955
0.424631	0.182552	-1.94586
7.76828	-0.409191	-9.13709
-1.40248	0.67581	-7.84706
-0.502624	-1.11324	-11.9377
-14.4614	-6.12576	12.3832
1.12092	-1.4259	-3.56516
-4.06431	1.01336	-4.29586
-0.275578	1.1403	1.61981
-4.97956	5.8853	-2.13712
-1.17408	-3.64318	1.16137
-1.66479	-16.292	-11.4804
-1.199	-1.59772	-0.0983618
-0	0	0
0.189666	0.737697	13.9793
-0	-0	-0
8.89547	-15.3728	-9.19491
5.96252	0.0735437	-0.665569
-7.80892	0.815991	11.5912
-0.128859	0.174857	-1.98817
4.03044	-1.37197	-4.22768
-5.22661	0.963148	2.78477
3.14183	2.08549	-1.33403
7.43224	10.5734	5.38184
-1.43619	-2.28329	2.95363
8.8159	-4.71719	-0.167231
0.605478	-2.9888	2.58853
-6.97323	1.34648	-3.68254
-1.75065	4.47237	-3.59627
9.22007	7.67251	0.350654
0.392335	-3.11466	-5.11322
0	0	0
-0	0	-0
-0.197776	1.89568	-3.51671
-4.51122	-6.60643	0.0632547
0.415435	-14.4371	16.5951
1.84753	-0.762269	-0.0745809
-6.11295	-2.4933	-7.51101
-1.76979	1.83398	3.08291
2.32939	-1.60491	2.82811
0.0117684	0.050215	-3.99967
3.32754	-0.991907	1.98584
0.0702603	0.232317	5.99509
-3.8143	-2.23731	6.66675
-0.765249	5.5963	-12.81
-0.634444	9.79785	-1.89724
-0	0	0
-0.246467	9.22669	3.84803
0.223299	-0.908829	-11.9635
2.28743	-5.98454	12.448
1.22082	3.11908	-2.18653
-0.870995	-0.712311	1.65348
0	0	-0
-21.7979	-2.35828	1.8144
-2.43073	7.61704	0.268696
-0.587614	0.755728	3.88376
9.44628	-0.439452	3.25188
-1.9687	21.7035	3.0137
-1.5221	1.9338	7.61207
-4.02259	-4.1833	-1.52276
-5.90929	-5.62936	11.375
0.412323	-0.375322	3.96095
0.885828	-5.15108	2.94648
-4.46196	-6.93233	11.3152
-1.13542	-2.75565	2.66781
-6.23082	-7.89398	6.54691
-6.55711	3.30777	-9.49015
-0.0921127	0.366968	1.96389
-0.783339	-2.62828	-2.91179
-7.22816	-4.02725	13.6943
0.026783	-0.602942	-9.98177
-0	0	0
-2.76745	7.98204	5.35054
-1.17218	0.0186436	-11.9426
-1.43652	3.21402	1.89907
2.73024	2.16927	15.6154
-0.173083	12.8071	9.589
-1.97916	-0.208288	-0.198885
1.31694	0.624267	-3.72504
0.185997	0.0957311	11.9982
-5.00314	1.00711	3.15505
-13.6151	-2.02364	2.55604
-0.618918	-0.159667	-1.89511
-0.545098	1.60427	-1.06263
-0.209993	1.57809	-1.21059
14.406	-20.0499	-13.2087
-0.348024	-2.42541	-7.61553
2.06231	9.80556	-17.3089
-3.02077	-1.98416	-4.78937
1.89278	0.628802	-0.148302
2.67727	-9.35476	15.1433
3.87372	-0.955861	4.48114
-8.78516	8.67036	10.1807
1.20423	1.429	3.53663
-0	0	-0
-1.88082	-4.51265	3.47829
-0	0	0
1.80097	1.26043	7.69206
0.037466	-0.727485	-1.86262
-0.203581	-0.0217782	9.9979
6.83423	11.4307	4.31655
3.6459	1.50015	0.675977
1.43311	1.22047	0.675763
0.190371	-1.56401	15.9222
-0.604465	1.0087	1.61776
-0	0	0
8.2428	4.32687	7.57195
5.28138	1.57415	2.37258
-0.47017	-0.0931342	11.9904
0.99459	3.10137	-2.32213
-6.68073	9.4086	-3.29333
-0.509548	2.13228	19.8795
6.19882	5.03783	0.441539
0.104427	0.0571257	1.99645
1.84357	0.527309	-9.81444
-2.78117	2.2281	11.4586
-11.0854	4.9959	-6.93934
1.94752	-1.51172	-5.47009
9.32109	3.51925	-0.855672
3.95901	0.288806	-6.94571
17.5639	-9.52076	0.929801
-9.7014	1.44044	-6.91434
1.25486	-0.159548	5.86514
-7.40671	-5.85562	3.29428
7.43201	4.87223	4.58547
0.905204	1.73213	-0.42466
-5.18358	-2.82259	1.07865
-0.811659	0.719761	1.68022
-1.76418	2.79794	-2.24926
-11.6784	6.69345	-17.4015
-0.544579	1.63055	1.02212
-2.5035	-8.84591	7.71249
-6.29203	-9.18401	4.47931
-0.0312877	-3.89813	-15.5178
0.514645	-3.41151	2.02403
1.5692	0.703725	1.02097
0.824003	0.169173	-1.8145
-0.462614	-0.703642	1.81408
0.486712	-1.77593	-9.829
0.09229	-1.6979	1.0529
-0.38608	1.94685	-3.47285
7.41788	4.46668	-18.0284
-0.324767	4.45399	-6.63751
3.38237	-9.37438	0.824939
-1.53488	0.356402	-1.23172
-2.25631	0.682131	-11.7662
3.32624	1.48955	4.76627
0.240616	-1.17555	3.81578
-2.3761	-6.82213	-3.43695
-8.7823	-2.34562	-4.16764
-4.48078	5.4124	-3.82473
-2.18217	-1.95341	-9.5615
-0	-0	0
9.82265	8.00518	5.95252
-0.283323	-1.85072	0.703248
-5.14884	1.06882	2.88912
-0.418713	-0.823787	1.77371
3.15365	1.45438	-1.98477
-1.41608	-6.25417	-4.78332
0.0523366	-0.172409	5.99729
-2.36056	-4.75169	5.98742
4.70307	3.19318	-1.91956
0.13064	0.535631	1.92251
0.959743	5.11202	19.3118
5.86661	-0.928265	0.849225
0.756868	-0.00255058	-1.85125
4.90067	4.8866	7.21835
-0.00607234	9.33174	10.4364
-2.6541	2.95368	4.49795
0.00801815	0.104909	7.99931
-1.14161	1.39648	0.864055
10.526	1.66042	-5.51774
0	0	0
-11.0596	8.9941	7.26582
11.9651	5.31285	4.96088
-7.16345	-7.9039	9.06716
2.18515	2.06277	-5.19327
